id,text,speaker,speaker_id,audio_file,context,debate
n130219,And I filed it every year.,Donald Trump,2,a130219,Taxes,13
n130220,I update it every year.,Donald Trump,2,a130220,Taxes,13
n130221,My son is here.,Donald Trump,2,a130221,Taxes,13
n130222,They run the company.,Donald Trump,2,a130222,Taxes,13
n130223,I don’t run the company.,Donald Trump,2,a130223,Taxes,13
n130224,It also says that you’ve paid $750 in taxes in the year you were elected.,Savannah Guthrie,17,a130224,Taxes,13
n130225,Is that true or not?,Savannah Guthrie,17,a130225,Taxes,13
n130226,"Yeah, because that’s a statutory number.",Donald Trump,2,a130226,Taxes,13
n130227,It’s a statutory.,Donald Trump,2,a130227,Taxes,13
n130228,But is that true?,Savannah Guthrie,17,a130228,Taxes,13
n130229,I think it’s a filing number.,Donald Trump,2,a130229,Taxes,13
n130230,"You pay 750, it’s a filing or a filing fee.",Donald Trump,2,a130230,Taxes,13
n130231,But is that all you paid?,Savannah Guthrie,17,a130231,Taxes,13
n130232,Because most people here probably paid more.,Savannah Guthrie,17,a130232,Taxes,13
n130233,"No, I don’t know.",Donald Trump,2,a130233,Taxes,13
n130234,I can tell you this.,Donald Trump,2,a130234,Taxes,13
n130235,"If they have my tax returns, as you know, they have to go to jail.",Donald Trump,2,a130235,Taxes,13
n130236,"It’s illegal, but their numbers were wrong, but let me tell you what else.",Donald Trump,2,a130236,Taxes,13
n130237,I don’t owe money to any of these sinister people.,Donald Trump,2,a130237,Taxes,13
n130238,This has been going on for years now.,Donald Trump,2,a130238,Taxes,13
n130239,"Russia, Russia, Russia.",Donald Trump,2,a130239,Taxes,13
n130240,"It turned out to be a hoax, and it turned out to be that Hillary Clinton and the Democrats were dealing with Russia, not me.",Donald Trump,2,a130240,Taxes,13
n130241,It’s a whole hoax.,Donald Trump,2,a130241,Taxes,13
n130242,"So I would not mind at all saying who it is, but it’s a very small… When you look at vast properties like I have, and they’re big, and they’re beautiful, and they’re well located.",Donald Trump,2,a130242,Taxes,13
n130243,"When you look at that, the amount of money, $400 million is a peanut.",Donald Trump,2,a130243,Taxes,13
n130244,It’s extremely underlevered.,Donald Trump,2,a130244,Taxes,13
n130245,And it’s levered with normal banks.,Donald Trump,2,a130245,Taxes,13
n130246,Not a big deal.,Donald Trump,2,a130246,Taxes,13
n130247,"All right, let’s take a break.",Savannah Guthrie,17,a130247,Ignore,13
n130248,We’ll get more voter questions right after this.,Savannah Guthrie,17,a130248,Ignore,13
n130249,Thank you.,Savannah Guthrie,17,a130249,Ignore,13
n130250,Thank you.,Savannah Guthrie,17,a130250,Ignore,13
n130251,"We are live in Miami, in the middle of a town hall with President Trump.",Savannah Guthrie,17,a130251,Ignore,13
n130252,Thank you again-,Savannah Guthrie,17,a130252,Ignore,13
n140000,We are live in Miami in the middle of a town hall with President Trump.,Savannah Guthrie,17,a140000,Ignore,14
n140001,Thank you again for being here.,Savannah Guthrie,17,a140001,Ignore,14
n140002,Thank you.,Savannah Guthrie,17,a140002,Ignore,14
n140003,"We’ve got another voter, Adam Schucher.",Savannah Guthrie,17,a140003,Ignore,14
n140004,He voted for Clinton in 2016.,Savannah Guthrie,17,a140004,Ignore,14
n140005,He’s registered as a Democrat and says he’s supporting Biden.,Savannah Guthrie,17,a140005,Ignore,14
n140006,"Adam, take it away.",Savannah Guthrie,17,a140006,Ignore,14
n140007,"Thank you, Savannah.",Audience Member 16,22,a140007,Ignore,14
n140008,"Thank you, Mr. President.",Audience Member 16,22,a140008,Ignore,14
n140009,"Thank you, Adam.",Donald Trump,2,a140009,Ignore,14
n140010,"Four years ago, Senate leadership said it was inappropriate to push through a nominee in an election year, yet they fast-tracked your nominee for the Supreme Court just today.",Audience Member 16,22,a140010,Election,14
n140011,"The question I have for you is, what do you say to the voter that thinks it’s hypocritical to act in that manner and that they can’t trust Republicans’ word?",Audience Member 16,22,a140011,Election,14
n140012,"So when I was elected, and when a president is elected, they’re elected for a period of four years.",Donald Trump,2,a140012,Election,14
n140013,And Justice Ginsburg said it best.,Donald Trump,2,a140013,Election,14
n140014,"I think, talking about president Obama having to do with somebody else, that the president is put there for four years, not for three years.",Donald Trump,2,a140014,Election,14
n140015,"So during this fourth year, it happened to come up, unfortunately, because I had great respect for Justice Ginsburg.",Donald Trump,2,a140015,Election,14
n140016,"But a vacancy happened to come up, and we picked somebody that’s outstanding.",Donald Trump,2,a140016,Election,14
n140017,"She has been an absolute star, and I’m extremely proud of it.",Donald Trump,2,a140017,Election,14
n140018,"But again, plenty of time.",Donald Trump,2,a140018,Election,14
n140019,There’s plenty of time.,Donald Trump,2,a140019,Election,14
n140020,"We’re going to do it before the election, but we also have much time after the election.",Donald Trump,2,a140020,Election,14
n140021,"But there’s no reason to wait, because it’s almost unanimous, it seems to me, certainly within the Republican party.",Donald Trump,2,a140021,Election,14
n140022,"And frankly, most of the Democrats within closed rooms, I guarantee you that.",Donald Trump,2,a140022,Election,14
n140023,"This is an outstanding person, and I’m using my fourth term.",Donald Trump,2,a140023,Election,14
n140024,"And if you look at it and if you put the shoe on the other foot, if they had this, they would do it 100%.",Donald Trump,2,a140024,Election,14
n140025,So there’s been 29 times when this has happened.,Donald Trump,2,a140025,Election,14
n140026,All 29 times a president has done exactly what I’ve done.,Donald Trump,2,a140026,Election,14
n140027,"To the voter’s point, I’ll just say that in 2016, you were on another show, actually another morning show, and you were asked whether President Obama should nominate a Supreme Court Justice Merrick Garland.",Savannah Guthrie,17,a140027,Election,14
n140028,"And you said, “I think the Senate should wait until the next president, and let the president pick.” Now that was eight months before the election.",Savannah Guthrie,17,a140028,Election,14
n140029,This is three weeks before the election.,Savannah Guthrie,17,a140029,Election,14
n140030,"So I have a lot of respect, by the way, for-",Donald Trump,2,a140030,Election,14
n140031,So you have changed your position on this?,Savannah Guthrie,17,a140031,Election,14
n140032,I have a lot of respect for Judge Garland.,Donald Trump,2,a140032,Election,14
n140033,I want to tell you that.,Donald Trump,2,a140033,Election,14
n140034,"But I’ll tell you, the whole ball game changed when I saw the way they treated Justice Kavanaugh.",Donald Trump,2,a140034,Election,14
n140035,"I have never seen any human being, and I’m not just talking about Supreme Court… I have never seen a human being treated so badly with false accusations and everything else.",Donald Trump,2,a140035,Election,14
n140036,I have never seen anything like it.,Donald Trump,2,a140036,Election,14
n140037,"And you know what the truth is, Savannah?",Donald Trump,2,a140037,Election,14
n140038,"Like it or not, the ball game changed a lot.",Donald Trump,2,a140038,Election,14
n140039,"There has never been anybody treated so badly as, now Justice Kavanaugh.",Donald Trump,2,a140039,Election,14
n140040,You’ve mentioned that you would like to see Amy Coney Barrett confirmed to the Supreme Court in case any challenges come up in connection with the election.,Savannah Guthrie,17,a140040,Election,14
n140041,Do you expect her to rule for you?,Savannah Guthrie,17,a140041,Election,14
n140042,"Well, I think she’ll have to make that decision.",Donald Trump,2,a140042,Election,14
n140043,I don’t think she has any conflict at all.,Donald Trump,2,a140043,Election,14
n140044,A Supreme Court judge does not have… They can make their own decision.,Donald Trump,2,a140044,Election,14
n140045,They actually have additional power to make that decision.,Donald Trump,2,a140045,Election,14
n140046,It would be totally up to her.,Donald Trump,2,a140046,Election,14
n140047,"I would think that she would be able to rule either for me or against me, being I don’t see any conflict whatsoever.",Donald Trump,2,a140047,Election,14
n140048,We have an election coming up.,Donald Trump,2,a140048,Election,14
n140049,I think it’s the most important election in the history of our country.,Donald Trump,2,a140049,Election,14
n140050,"If for any chance, and it probably won’t… And I hope it doesn’t ever get to the Supreme Court.",Donald Trump,2,a140050,Election,14
n140051,"But if it did, I would think that she would rule one way or the other.",Donald Trump,2,a140051,Election,14
n140052,I would think so.,Donald Trump,2,a140052,Election,14
n140053,But for you?,Savannah Guthrie,17,a140053,Election,14
n140054,You think she would rule for you?,Savannah Guthrie,17,a140054,Election,14
n140055,I have no idea.,Donald Trump,2,a140055,Election,14
n140056,"Of course she’ll rule one way or the other, but-",Savannah Guthrie,17,a140056,Election,14
n140057,"Because believe it or not, I never asked her about it.",Donald Trump,2,a140057,Election,14
n140058,I never talked about it.,Donald Trump,2,a140058,Election,14
n140059,I didn’t talk about any of the obvious things that you could talk about.,Donald Trump,2,a140059,Election,14
n140060,And I think a lot of people in my position might.,Donald Trump,2,a140060,Election,14
n140061,"But in speaking to a lot of very brilliant people and people that do this for a living, they say it’s better not to talk.",Donald Trump,2,a140061,Election,14
n140062,So I talked to her about life.,Donald Trump,2,a140062,Election,14
n140063,"I talked to her about the fact, “Would you like to do this?",Donald Trump,2,a140063,Election,14
n140064,Are you willing to do this?” Because it’s a tremendous burden.,Donald Trump,2,a140064,Election,14
n140065,"The answer was, “Yes.” She’s unbelievably well-qualified, but I never spoke to her about these various questions.",Donald Trump,2,a140065,Election,14
n140066,Let’s get our next voter.,Savannah Guthrie,17,a140066,Ignore,14
n140067,"She’s leaning to you, Mr. President.",Savannah Guthrie,17,a140067,Ignore,14
n140068,She voted for you in 2016.,Savannah Guthrie,17,a140068,Ignore,14
n140069,She is a registered Republican.,Savannah Guthrie,17,a140069,Ignore,14
n140070,Her name is Moriah Greene.,Savannah Guthrie,17,a140070,Ignore,14
n140071,"Mariah, what’s your question?",Savannah Guthrie,17,a140071,Ignore,14
n140072,Thank you very much.,Donald Trump,2,a140072,Ignore,14
n140073,Thank you.,Savannah Guthrie,17,a140073,Ignore,14
n140074,"Good evening, Mr. President.",Audience Member 17,23,a140074,Ignore,14
n140075,"I’m honored to be with you here tonight, sir.",Audience Member 17,23,a140075,Ignore,14
n140076,So thank you.,Audience Member 17,23,a140076,Ignore,14
n140077,I’m a pro-life millennial.,Audience Member 17,23,a140077,Ignore,14
n140078,"And my question for you today is, if Roe v. Wade is ultimately overturned in the future, what protections would be put in place or kept for where the mother’s life is in jeopardy in relation to high risk pregnancies?",Audience Member 17,23,a140078,Supreme Court,14
n140079,"Well, again, I’m not ruling on this.",Donald Trump,2,a140079,Supreme Court,14
n140080,"And Roe v. Wade is something that a lot of people would say, obviously, you’re going to speak to somebody.",Donald Trump,2,a140080,Supreme Court,14
n140081,"Also two other great Justices, Justice Gorsuch, and Justice Kavanaugh… I never spoke to them about Roe v. Wade.",Donald Trump,2,a140081,Supreme Court,14
n140082,I never spoke to them about election laws.,Donald Trump,2,a140082,Supreme Court,14
n140083,I never spoke to them about anything.,Donald Trump,2,a140083,Supreme Court,14
n140084,And I’ve done the right thing from a moral standpoint.,Donald Trump,2,a140084,Supreme Court,14
n140085,"I don’t even know from a legal standpoint, but it was the right thing.",Donald Trump,2,a140085,Supreme Court,14
n140086,"I think, depending on what happens with Roe v. Wade, I think that perhaps it could get sent down to the states, and the states would decide.",Donald Trump,2,a140086,Supreme Court,14
n140087,I also think perhaps nothing will happen.,Donald Trump,2,a140087,Supreme Court,14
n140088,I have not talked to her about it.,Donald Trump,2,a140088,Supreme Court,14
n140089,I think it would be inappropriate to talk to her about it.,Donald Trump,2,a140089,Supreme Court,14
n140090,"And some people would say, “You can talk to about it.” I just think it would be inappropriate.",Donald Trump,2,a140090,Supreme Court,14
n140091,But what is your preference?,Savannah Guthrie,17,a140091,Supreme Court,14
n140092,"Because agreed, that’s not something you should talk to the judge about.",Savannah Guthrie,17,a140092,Supreme Court,14
n140093,But would you like to see Roe versus Wade overturned?,Savannah Guthrie,17,a140093,Supreme Court,14
